"user_id","days_since_last_session","total_sessions_count","total_orders_count","total_duration_minutes","is_churned"
1138,27,4,0,53,0
1139,16,23,6,5834,0
1140,3,3,0,30,0
1141,8,22,15,16350,0
1142,12,5,0,78,0
1143,4,4,0,47,0
1144,7,27,10,11238,0
1145,120,3,0,47,1
1146,4,3,0,53,0
1147,999,0,0,0,1
1148,7,2,0,40,0
1149,4,6,0,94,0
1150,1,3,0,43,0
1151,8,4,0,88,0
1152,125,1,0,24,1
1153,16,2,0,19,0
1154,2,26,11,12612,0
1155,238,1,0,12,1
1156,999,0,0,0,1
1157,16,2,0,21,0
1158,2,12,2,586,0
1159,12,12,1,358,0
1160,1,28,6,7668,0
1161,7,6,0,126,0
1162,999,0,0,0,1
1163,35,5,0,45,1
1164,3,12,0,452,0
1165,14,5,0,89,0
1166,999,0,0,0,1
1167,6,10,0,187,0
1168,999,0,0,0,1
1169,5,3,0,30,0
1170,7,12,0,228,0
1171,99,1,0,7,1
1172,999,0,0,0,1
1173,1,19,9,7350,0
1174,999,0,0,0,1
1175,124,1,0,3,1
1176,30,6,0,129,0
1177,43,3,0,35,1
1178,39,3,0,31,1
1179,26,12,1,369,0
1180,27,2,0,34,0
1181,14,13,0,455,0
1182,29,1,0,5,0
1183,64,3,0,34,1
1184,23,2,0,24,0
1185,4,9,0,269,0
1186,8,2,0,15,0
1187,324,1,0,5,1
1188,999,0,0,0,1
1189,120,3,0,73,1
1190,46,11,0,350,1
1191,17,11,1,256,0
1192,999,0,0,0,1
1193,193,4,0,116,1
1194,27,1,0,15,0
1195,7,7,0,224,0
1196,9,2,0,28,0
1197,6,9,0,240,0
1198,12,6,0,179,0
1199,999,0,0,0,1
1200,11,2,0,18,0
1201,77,1,0,10,1
1202,19,4,0,72,0
1203,5,4,0,63,0
1204,106,3,0,86,1
1205,20,8,0,166,0
1206,12,4,0,79,0
1207,180,1,0,14,1
1208,15,2,0,21,0
1209,84,3,0,24,1
1210,27,4,0,45,0
1211,77,1,0,8,1
1212,5,4,0,93,0
1213,13,5,1,149,0
1214,19,8,1,219,0
1215,21,7,0,141,0
1216,27,12,0,349,0
1217,7,21,3,2647,0
1218,12,18,4,3099,0
1219,54,4,0,116,1
1220,999,0,0,0,1
1221,1,30,10,13062,0
1222,999,0,0,0,1
1223,999,0,0,0,1
1224,1,6,0,101,0
1225,31,6,0,136,1
1226,23,4,0,49,0
1227,73,2,0,18,1
1228,12,7,0,166,0
1229,1,7,0,161,0
1230,22,6,0,108,0
1231,6,20,5,4629,0
1232,2,20,5,4153,0
1233,3,32,16,24193,0
1234,6,7,0,150,0
1235,3,17,9,8145,0
1236,98,6,0,251,1
1237,9,1,0,7,0
1238,25,6,0,112,0
1239,40,7,0,132,1
1240,23,4,0,49,0
1241,3,7,0,286,0
1242,4,7,0,121,0
1243,3,14,1,482,0
1244,3,22,12,10218,0
1245,39,3,0,44,1
1246,4,1,0,6,0
1247,40,3,0,37,1
1248,76,5,0,112,1
1249,14,7,1,252,0
1250,8,3,0,31,0
1251,15,9,0,292,0
1252,2,2,0,19,0
1253,125,2,0,14,1
1254,14,13,0,415,0
1255,4,8,1,256,0
1256,7,2,0,17,0
1257,27,9,0,229,0
1258,19,3,0,34,0
1259,36,1,0,5,1
1260,28,10,0,240,0
1261,7,27,9,10920,0
1262,10,7,0,236,0
1263,151,1,0,9,1
1264,4,5,0,92,0
1265,10,14,1,368,0
1266,26,20,9,8394,0
1267,27,5,0,89,0
1268,34,14,9,6138,1
1269,92,2,0,28,1
1270,20,1,0,10,0
1271,8,8,0,174,0
1272,52,2,0,51,1
1273,21,4,0,57,0
1274,37,5,0,126,1
1275,999,0,0,0,1
1276,95,3,0,51,1
1277,75,1,0,6,1
1278,11,8,0,190,0
1279,133,2,0,38,1
1280,12,20,3,2349,0
1281,2,9,0,241,0
1282,21,9,1,221,0
1283,39,11,0,277,1
1284,34,5,0,136,1
1285,9,4,0,93,0
1286,3,1,0,13,0
1287,2,20,5,4460,0
1288,22,6,0,138,0
1289,999,0,0,0,1
1290,49,4,0,58,1
1291,28,5,0,86,0
1292,100,8,1,251,1
1293,3,33,19,28733,0
1294,4,9,0,230,0
1295,999,0,0,0,1
1296,5,20,9,7497,0
1297,2,18,4,2981,0
1298,2,5,0,54,0
1299,4,11,0,345,0
1300,76,4,0,85,1
1301,14,1,0,10,0
1302,2,18,5,3680,0
1303,8,2,0,12,0
1304,2,4,0,53,0
1305,3,7,0,132,0
1306,92,1,0,10,1
1307,22,8,0,166,0
1308,28,8,0,136,0
1309,42,9,0,208,1
1310,2,3,0,57,0
1311,20,11,0,434,0
1312,21,7,0,250,0
1313,120,4,0,76,1
1314,142,2,0,21,1
1315,212,1,0,24,1
1316,52,1,0,13,1
1317,130,4,0,39,1
1318,62,2,0,34,1
1319,104,4,0,38,1
1320,12,23,3,2744,0
1321,7,11,0,311,0
1322,6,3,0,78,0
1323,35,5,0,92,1
1324,1,11,0,320,0
1325,3,15,9,5784,0
1326,1,11,0,278,0
1327,22,6,0,148,0
1328,60,1,0,6,1
1329,1,6,0,69,0
1330,14,22,4,3646,0
1331,11,8,1,156,0
1332,72,5,0,110,1
1333,6,13,0,436,0
1334,3,10,1,306,0
1335,33,8,0,140,1
1336,251,1,0,9,1
1337,999,0,0,0,1
1338,35,13,0,361,1
1339,92,2,0,22,1
1340,2,3,0,54,0
1341,56,3,0,39,1
1342,17,25,7,7855,0
1343,2,16,3,2058,0
1344,21,7,0,123,0
1345,3,4,0,94,0
1346,4,3,0,39,0
1347,27,4,0,49,0
1348,999,0,0,0,1
1349,14,14,8,5048,0
1350,21,5,0,79,0
1351,76,3,0,27,1
1352,56,3,0,30,1
1353,8,5,0,118,0
1354,1,18,10,8722,0
1355,50,3,0,27,1
1356,14,10,0,216,0
1357,37,3,0,70,1
1358,28,6,1,129,0
1359,45,5,0,96,1
1360,3,10,0,242,0
1361,127,4,0,96,1
1362,3,30,15,19302,0
1363,55,5,0,65,1
1364,999,0,0,0,1
1365,12,21,9,8786,0
1366,52,4,0,38,1
1367,19,11,1,275,0
1368,66,1,0,13,1
1369,56,2,0,27,1
1370,36,1,0,9,1
1371,24,11,0,353,0
1372,14,2,0,21,0
1373,4,10,0,300,0
1374,132,1,0,15,1
1375,311,1,0,19,1
1376,37,5,1,205,1
1377,1,1,0,8,0
1378,5,3,0,102,0
1379,4,1,0,10,0
1380,2,13,1,334,0
1381,4,6,0,117,0
1382,999,0,0,0,1
1383,9,13,1,421,0
1384,16,5,0,63,0
1385,49,2,0,18,1
1386,146,5,0,91,1
1387,6,3,0,42,0
1388,16,8,0,196,0
1389,15,8,0,129,0
1390,52,6,0,139,1
1391,27,8,0,132,0
1392,6,8,0,249,0
1393,81,1,0,11,1
1394,13,10,0,360,0
1395,8,4,0,47,0
1396,23,8,0,173,0
1397,23,7,0,143,0
1398,2,14,0,748,0
1399,13,11,0,349,0
1400,8,3,0,43,0
1401,20,3,0,45,0
1402,194,1,0,33,1
1403,9,11,0,207,0
1404,24,3,0,32,0
1405,13,6,0,131,0
1406,47,7,0,97,1
1407,3,23,6,5009,0
1408,28,1,0,13,0
1409,3,13,1,370,0
1410,154,5,0,102,1
1411,11,13,1,376,0
1412,999,0,0,0,1
1413,999,0,0,0,1
1414,6,9,0,286,0
1415,4,23,8,8396,0
1416,999,0,0,0,1
1417,67,2,0,28,1
1418,16,1,0,4,0
1419,4,8,0,235,0
1420,12,8,0,142,0
1421,11,6,0,85,0
1422,154,3,0,38,1
1423,1,14,1,451,0
1424,54,3,0,64,1
1425,23,7,0,114,0
1426,1,13,7,4178,0
1427,122,3,0,36,1
1428,12,1,0,6,0
1429,15,6,0,81,0
1430,54,1,0,14,1
1431,65,5,0,84,1
1432,999,0,0,0,1
1433,181,7,0,136,1
1434,35,5,0,84,1
1435,99,1,0,6,1
1436,135,1,0,6,1
1437,14,11,0,349,0
1438,24,6,0,191,0
1439,7,6,0,179,0
1440,2,17,1,686,0
1441,12,12,0,237,0
1442,79,6,0,189,1
1443,999,0,0,0,1
1444,29,4,0,58,0
1445,53,2,0,18,1
1446,62,3,0,56,1
1447,19,4,0,55,0
1448,265,1,0,24,1
1449,46,5,0,76,1
1450,54,1,0,16,1
1451,9,2,0,37,0
1452,7,4,0,86,0
1453,44,1,0,24,1
1454,0,13,1,422,0
1455,6,7,0,103,0
1456,19,2,0,76,0
1457,7,7,0,134,0
1458,5,3,0,53,0
1459,215,2,0,31,1
1460,66,2,0,29,1
1461,190,1,0,24,1
1462,64,5,0,80,1
1463,18,2,0,18,0
1464,4,17,2,1022,0
1465,26,2,0,9,0
1466,9,4,0,111,0
1467,4,3,0,33,0
1468,12,2,0,15,0
1469,69,1,0,14,1
1470,999,0,0,0,1
1471,20,4,0,68,0
1472,17,4,0,45,0
1473,54,1,0,10,1
1474,2,10,0,257,0
1475,6,4,0,48,0
1476,3,13,0,352,0
1477,207,1,0,24,1
1478,2,4,0,61,0
1479,2,21,10,9203,0
1480,6,5,0,148,0
1481,29,3,0,72,0
1482,19,7,0,134,0
1483,6,11,0,377,0
1484,19,10,0,318,0
1485,221,3,0,28,1
1486,11,7,0,124,0
1487,1,24,12,13003,0
1488,13,5,0,84,0
1489,2,26,10,10180,0
1490,7,5,0,84,0
1491,7,19,7,5479,0
1492,999,0,0,0,1
1493,3,5,0,94,0
1494,5,24,10,10933,0
1495,999,0,0,0,1
1496,5,22,4,3720,0
1497,180,1,0,3,1
1498,9,9,0,160,0
1499,20,25,10,8971,0
1500,2,20,1,864,0
1501,16,18,9,7234,0
1502,3,22,3,2695,0
1503,23,10,0,326,0
1504,61,5,0,60,1
1505,20,12,5,2841,0
1506,79,3,0,19,1
1507,23,8,0,128,0
1508,999,0,0,0,1
1509,999,0,0,0,1
1510,20,2,0,14,0
1511,4,11,1,267,0
1512,18,13,1,288,0
1513,58,9,0,206,1
1514,8,4,0,32,0
1515,6,7,0,164,0
1516,8,5,0,113,0
1517,14,2,0,28,0
1518,17,8,0,168,0
1519,1,17,0,449,0
1520,128,1,0,4,1
1521,4,11,0,369,0
1522,15,1,0,13,0
1523,13,12,0,264,0
1524,35,2,0,17,1
1525,130,1,0,7,1
1526,25,4,0,108,0
1527,48,1,0,8,1
1528,116,2,0,13,1
1529,12,7,0,258,0
1530,43,3,0,31,1
1531,28,2,0,23,0
1532,2,18,1,528,0
1533,86,2,0,26,1
1534,103,3,0,104,1
1535,18,14,4,2240,0
1536,2,8,0,281,0
1537,55,2,0,31,1
1538,6,11,0,243,0
1539,19,2,0,23,0
1540,11,1,0,10,0
1541,3,17,0,515,0
1542,35,4,0,47,1
1543,4,3,0,36,0
1544,14,17,4,2670,0
1545,25,6,0,109,0
1546,15,19,7,5788,0
1547,63,4,0,46,1
1548,42,7,0,128,1
1549,7,15,1,433,0
1550,102,3,0,45,1
1551,4,15,0,482,0
1552,20,2,0,17,0
1553,3,13,3,1466,0
1554,97,4,0,118,1
1555,3,8,0,173,0
1556,71,2,0,22,1
1557,5,5,0,48,0
1558,15,11,0,355,0
1559,63,3,0,37,1
1560,2,3,0,49,0
1561,1,4,0,54,0
1562,8,21,7,6064,0
1563,48,1,0,5,1
1564,7,12,0,310,0
1565,317,2,0,37,1
1566,40,3,0,29,1
1567,63,1,0,8,1
1568,4,8,2,497,0
1569,12,4,0,111,0
1570,21,11,0,348,0
1571,51,7,0,166,1
1572,74,6,0,107,1
1573,3,7,1,145,0
1574,32,3,0,52,1
1575,4,4,0,84,0
1576,202,1,0,23,1
1577,999,0,0,0,1
1578,50,4,0,50,1
1579,32,2,0,48,1
1580,2,9,0,262,0
1581,9,3,0,34,0
1582,999,0,0,0,1
1583,14,10,0,256,0
1584,17,6,0,115,0
1585,13,16,7,6154,0
1586,999,0,0,0,1
1587,7,6,1,88,0
1588,999,0,0,0,1
1589,27,4,0,48,0
1590,21,2,0,18,0
1591,77,2,0,23,1
1592,3,5,0,83,0
1593,3,32,10,14461,0
1594,38,2,0,30,1
1595,127,2,0,47,1
1596,4,5,0,65,0
1597,16,5,0,85,0
1598,38,2,0,33,1
1599,5,7,0,135,0
1600,94,2,0,28,1
1601,999,0,0,0,1
1602,62,2,0,18,1
1603,61,3,0,54,1
1604,11,12,1,356,0
1605,28,6,0,163,0
1606,4,12,1,600,0
1607,45,3,0,69,1
1608,1,10,1,246,0
1609,2,7,0,202,0
1610,3,4,0,83,0
1611,25,9,0,211,0
1612,16,7,0,108,0
1613,22,10,0,186,0
1614,4,3,0,43,0
1615,1,21,10,8080,0
1616,1,11,1,352,0
1617,8,14,0,430,0
1618,4,11,0,233,0
1619,100,1,0,7,1
1620,150,7,0,99,1
1621,12,8,0,130,0
1622,13,4,0,61,0
1623,5,2,0,50,0
1624,15,7,0,117,0
1625,12,21,9,7591,0
1626,205,1,0,8,1
1627,33,2,0,23,1
1628,78,5,0,106,1
1629,12,1,0,24,0
1630,999,0,0,0,1
1631,20,3,0,48,0
1632,28,3,0,65,0
1633,10,4,0,84,0
1634,52,9,1,262,1
1635,17,2,0,59,0
1636,66,1,0,7,1
1637,2,9,1,305,0
1638,4,11,0,332,0
1639,86,1,0,10,1
1640,27,2,0,29,0
1641,5,9,1,304,0
1642,6,9,0,163,0
1643,9,7,0,115,0
1644,35,4,0,85,1
1645,11,1,0,13,0
1646,2,6,0,125,0
1647,13,3,0,29,0
1648,35,1,0,9,1
1649,999,0,0,0,1
1650,4,2,0,11,0
1651,1,16,0,524,0
1652,7,7,0,128,0
1653,999,0,0,0,1
1654,16,10,1,291,0
1655,51,5,0,112,1
1656,25,2,0,22,0
1657,26,15,0,461,0
1658,22,5,0,57,0
1659,999,0,0,0,1
1660,7,1,0,8,0
1661,53,2,0,58,1
1662,26,16,3,2556,0
1663,54,5,0,122,1
1664,22,4,0,47,0
1665,35,3,0,50,1
1666,274,1,0,9,1
1667,26,21,9,8175,0
1668,999,0,0,0,1
1669,30,1,0,12,0
1670,999,0,0,0,1
1671,19,2,0,25,0
1672,70,3,0,47,1
1673,11,7,0,76,0
1674,1,8,0,110,0
1675,35,7,0,136,1
1676,19,10,0,305,0
1677,4,25,7,6864,0
1678,5,1,0,13,0
1679,22,6,0,102,0
1680,7,6,0,127,0
1681,59,12,5,2280,1
1682,2,11,0,268,0
1683,63,2,0,41,1
1684,42,2,0,16,1
1685,163,1,0,5,1
1686,21,12,0,355,0
1687,18,1,0,8,0
1688,18,15,9,5844,0
1689,32,4,0,50,1
1690,85,3,0,31,1
1691,6,10,0,213,0
1692,276,2,0,14,1
1693,40,2,0,24,1
1694,58,3,0,134,1
1695,49,1,0,11,1
1696,26,1,0,4,0
1697,999,0,0,0,1
1698,999,0,0,0,1
1699,86,1,0,13,1
1700,2,5,0,107,0
1701,4,22,12,11818,0
1702,61,1,0,7,1
1703,31,5,0,101,1
1704,13,5,0,136,0
1705,3,5,0,61,0
1706,1,2,0,19,0
1707,9,2,0,18,0
1708,7,29,15,18287,0
1709,8,7,0,142,0
1710,999,0,0,0,1
1711,69,2,0,26,1
1712,14,11,0,237,0
1713,32,6,0,71,1
1714,10,14,1,490,0
1715,191,1,0,14,1
1716,17,5,0,59,0
1717,16,3,0,65,0
1718,2,10,0,249,0
1719,49,1,0,6,1
1720,2,15,1,766,0
1721,50,1,0,7,1
1722,33,9,0,208,1
1723,17,3,0,34,0
1724,8,8,0,295,0
1725,8,2,0,36,0
1726,2,14,0,377,0
1727,47,2,0,20,1
1728,20,11,1,292,0
1729,46,7,0,121,1
1730,112,1,0,9,1
1731,12,4,0,62,0
1732,8,6,0,92,0
1733,3,7,0,177,0
1734,29,5,0,82,0
1735,45,1,0,8,1
1736,999,0,0,0,1
1737,1,16,0,494,0
1738,10,5,0,119,0
1739,20,6,0,90,0
1740,113,2,0,14,1
1741,19,3,0,43,0
1742,2,4,0,50,0
1743,999,0,0,0,1
1744,246,1,0,14,1
1745,4,6,1,200,0
1746,30,2,0,23,0
1747,100,2,0,36,1
1748,9,8,0,187,0
1749,1,24,10,11009,0
1750,1,29,12,15134,0
1751,8,20,6,5498,0
1752,12,4,0,63,0
1753,63,1,0,9,1
1754,7,6,0,130,0
1755,101,2,0,29,1
1756,6,8,0,259,0
1757,145,1,0,12,1
1758,35,2,0,19,1
1759,63,3,0,37,1
1760,6,5,0,47,0
1761,8,15,6,3855,0
1762,46,3,0,36,1
1763,1,5,0,116,0
1764,8,7,0,124,0
1765,173,2,0,23,1
1766,1,9,0,159,0
1767,5,10,2,688,0
1768,3,2,0,20,0
1769,999,0,0,0,1
1770,37,11,2,661,1
1771,38,2,0,14,1
1772,5,11,1,365,0
1773,66,3,0,55,1
1774,289,1,0,24,1
1775,63,3,0,44,1
1776,1,19,2,1515,0
1777,150,1,0,18,1
1778,39,2,0,14,1
1779,18,1,0,6,0
1780,8,5,0,35,0
1781,28,1,0,21,0
1782,15,21,8,8031,0
1783,17,3,0,35,0
1784,197,1,0,20,1
1785,7,5,0,67,0
1786,7,21,7,6915,0
1787,39,2,0,18,1
1788,20,11,1,269,0
1789,29,7,0,116,0
1790,54,5,0,96,1
1791,37,3,0,26,1
1792,1,13,2,840,0
1793,11,11,2,649,0
1794,32,5,0,158,1
1795,2,26,4,5171,0
1796,3,11,1,322,0
1797,37,8,0,231,1
1798,160,3,0,38,1
1799,76,2,0,28,1
1800,79,3,0,25,1
1801,16,10,0,233,0
1802,3,6,0,157,0
1803,3,4,0,124,0
1804,311,1,0,8,1
1805,7,4,0,42,0
1806,3,3,0,71,0
1807,271,2,0,24,1
1808,2,14,1,389,0
1809,86,8,0,195,1
1810,62,4,0,38,1
1811,30,8,1,257,0
1812,5,15,4,2590,0
1813,1,4,0,65,0
1814,177,1,0,8,1
1815,247,1,0,9,1
1816,999,0,0,0,1
1817,5,3,0,45,0
1818,61,3,0,29,1
1819,999,0,0,0,1
1820,4,7,0,138,0
1821,13,4,0,47,0
1822,60,1,0,5,1
1823,42,1,0,16,1
1824,22,3,0,43,0
1825,13,5,0,49,0
1826,13,19,9,6742,0
1827,7,14,0,422,0
1828,999,0,0,0,1
1829,4,4,0,49,0
1830,34,3,0,32,1
1831,16,9,0,187,0
1832,35,5,0,56,1
1833,5,1,0,17,0
1834,19,5,0,84,0
1835,26,5,0,107,0
1836,4,2,0,32,0
1837,15,6,0,118,0
1838,12,2,0,24,0
1839,24,9,1,277,0
1840,5,5,0,123,0
1841,3,16,0,386,0
1842,268,1,0,6,1
1843,2,5,0,65,0
1844,50,4,0,52,1
1845,999,0,0,0,1
1846,8,6,0,154,0
1847,108,3,0,49,1
1848,36,4,0,59,1
1849,9,1,0,8,0
1850,999,0,0,0,1
1851,6,19,4,3450,0
1852,45,7,0,190,1
1853,77,1,0,3,1
1854,78,3,0,31,1
1855,42,1,0,11,1
1856,10,3,0,27,0
1857,1,11,0,420,0
1858,13,17,7,6074,0
1859,62,1,0,13,1
1860,25,14,0,386,0
1861,999,0,0,0,1
1862,8,10,0,281,0
1863,6,4,0,40,0
1864,89,7,0,178,1
1865,53,1,0,11,1
1866,126,1,0,8,1
1867,85,2,0,25,1
1868,2,33,18,28351,0
1869,18,5,0,79,0
1870,7,15,7,4823,0
1871,132,3,0,50,1
1872,24,6,0,106,0
1873,3,8,0,139,0
1874,91,4,0,60,1
1875,11,3,0,46,0
1876,24,1,0,12,0
1877,242,3,0,41,1
1878,6,16,8,6750,0
1879,3,8,0,200,0
1880,5,13,0,315,0
1881,1,5,0,77,0
1882,143,3,0,64,1
1883,25,2,0,17,0
1884,999,0,0,0,1
1885,44,4,0,45,1
1886,1,25,4,4670,0
1887,62,2,0,31,1
1888,67,3,0,52,1
1889,12,3,0,57,0
1890,27,3,0,47,0
1891,38,1,0,10,1
1892,48,3,0,133,1
1893,85,2,0,32,1
1894,4,6,1,102,0
1895,22,3,0,28,0
1896,4,10,0,207,0
1897,15,4,0,76,0
1898,25,12,0,364,0
1899,77,1,0,12,1
1900,19,2,0,32,0
1901,3,23,6,6174,0
1902,31,11,0,253,1
1903,22,20,11,9024,0
1904,10,11,1,388,0
1905,1,7,0,89,0
1906,19,7,0,150,0
1907,74,1,0,24,1
1908,5,6,0,169,0
1909,10,7,0,247,0
1910,12,7,0,104,0
1911,78,4,0,55,1
1912,8,4,0,62,0
1913,999,0,0,0,1
1914,30,6,0,132,0
1915,21,4,0,70,0
1916,93,3,0,32,1
1917,38,9,0,307,1
1918,33,4,1,75,1
1919,15,9,0,176,0
1920,2,3,0,77,0
1921,24,1,0,12,0
1922,8,8,0,239,0
1923,24,10,1,473,0
1924,265,1,0,6,1
1925,4,2,0,31,0
1926,2,2,0,20,0
1927,4,4,0,33,0
1928,199,2,0,37,1
1929,27,7,0,275,0
1930,173,3,0,57,1
1931,999,0,0,0,1
1932,15,9,0,231,0
1933,44,2,0,20,1
1934,48,2,0,29,1
1935,3,12,1,345,0
1936,20,10,1,323,0
1937,1,14,2,1001,0
1938,11,5,0,98,0
1939,10,3,0,48,0
1940,7,4,0,111,0
1941,2,11,0,351,0
1942,1,5,0,139,0
1943,27,1,0,6,0
1944,77,2,0,10,1
1945,15,10,0,222,0
1946,30,3,0,26,0
1947,3,3,0,46,0
1948,7,8,0,230,0
1949,8,4,0,92,0
1950,8,2,0,28,0
1951,2,4,0,72,0
1952,2,3,0,33,0
1953,97,9,0,237,1
1954,999,0,0,0,1
1955,98,2,0,16,1
1956,12,7,0,131,0
1957,68,1,0,24,1
1958,33,6,0,109,1
1959,7,8,0,145,0
1960,48,1,0,4,1
1961,8,10,0,328,0
1962,4,3,0,30,0
1963,18,3,0,38,0
1964,20,10,1,351,0
1965,1,17,0,494,0
1966,161,8,0,128,1
1967,196,3,0,49,1
1968,999,0,0,0,1
1969,30,1,0,5,0
1970,14,12,2,727,0
1971,26,4,0,39,0
1972,288,1,0,14,1
1973,2,3,0,24,0
1974,6,17,5,3761,0
1975,1,12,0,406,0
1976,58,1,0,4,1
1977,5,4,0,84,0
1978,57,1,0,16,1
1979,999,0,0,0,1
1980,3,9,1,310,0
1981,82,3,0,20,1
1982,4,15,0,398,0
1983,8,7,0,94,0
1984,11,4,0,105,0
1985,128,1,0,12,1
1986,4,23,9,7696,0
1987,3,8,0,169,0
1988,109,1,0,15,1
1989,34,2,0,20,1
1990,6,14,0,505,0
1991,6,8,2,512,0
1992,29,2,0,23,0
1993,12,4,0,40,0
1994,25,7,0,163,0
1995,14,5,0,86,0
1996,999,0,0,0,1
1997,45,2,0,21,1
1998,151,2,0,67,1
1999,210,1,0,13,1
2000,58,4,0,52,1
2001,52,6,0,161,1
2002,57,2,0,28,1
2003,7,14,0,456,0
2004,49,1,0,7,1
2005,4,14,1,379,0
2006,111,1,0,12,1
2007,7,10,4,1505,0
2008,0,7,0,130,0
2009,152,1,0,12,1
2010,13,5,0,45,0
2011,999,0,0,0,1
2012,6,2,0,28,0
2013,6,14,2,1251,0
2014,18,11,0,387,0
2015,11,4,0,41,0
2016,38,5,0,99,1
2017,11,24,10,10384,0
2018,209,1,0,11,1
2019,83,6,0,132,1
2020,229,1,0,24,1
2021,255,1,0,10,1
2022,11,8,0,248,0
2023,46,8,0,151,1
2024,3,10,0,314,0
2025,2,8,0,172,0
2026,8,13,3,1578,0
2027,32,2,0,14,1
2028,98,1,0,17,1
2029,176,2,0,30,1
2030,2,2,0,49,0
2031,26,19,2,1607,0
2032,6,2,0,35,0
2033,20,1,0,15,0
2034,8,19,4,3241,0
2035,5,4,0,47,0
2036,49,2,0,28,1
2037,10,1,0,28,0
2038,11,7,0,240,0
2039,40,9,0,253,1
2040,10,5,0,61,0
2041,38,6,0,156,1
2042,15,10,0,262,0
2043,6,16,1,396,0
2044,3,4,0,43,0
2045,47,1,0,14,1
2046,14,20,3,2753,0
2047,7,6,0,147,0
2048,17,1,0,13,0
2049,13,3,0,41,0
2050,2,9,0,169,0
2051,3,25,12,12865,0
2052,999,0,0,0,1
2053,2,13,1,381,0
2054,226,1,0,20,1
2055,7,26,11,12644,0
2056,168,1,0,6,1
2057,999,0,0,0,1
2058,5,5,0,76,0
2059,84,4,0,48,1
2060,12,4,0,39,0
2061,27,6,0,106,0
2062,13,6,0,96,0
2063,2,3,0,35,0
2064,19,3,0,33,0
2065,999,0,0,0,1
2066,999,0,0,0,1
2067,3,15,0,406,0
2068,103,7,0,149,1
2069,6,6,0,155,0
2070,38,3,0,57,1
2071,999,0,0,0,1
2072,3,7,0,178,0
2073,93,8,0,141,1
2074,14,6,0,127,0
2075,22,5,0,94,0
2076,8,1,0,7,0
2077,3,5,0,59,0
2078,34,11,6,2350,1
2079,3,5,0,130,0
2080,37,2,0,27,1
2081,2,8,0,129,0
2082,1,12,1,319,0
2083,15,8,1,235,0
2084,8,7,0,307,0
2085,999,0,0,0,1
2086,78,6,0,99,1
2087,51,1,0,7,1
2088,3,3,0,58,0
2089,999,0,0,0,1
2090,8,5,0,74,0
2091,1,27,13,15024,0
2092,31,6,0,139,1
2093,999,0,0,0,1
2094,5,7,0,130,0
2095,2,12,0,312,0
2096,2,24,5,4752,0
2097,9,4,0,78,0
2098,139,1,0,5,1
2099,4,6,0,126,0
2100,6,7,0,154,0
2101,10,4,0,95,0
2102,25,8,0,177,0
2103,48,15,0,398,1
2104,30,3,0,33,0
2105,42,3,0,39,1
2106,104,1,0,14,1
2107,11,6,0,143,0
2108,999,0,0,0,1
2109,3,11,0,289,0
2110,3,26,10,12093,0
2111,4,11,2,515,0
2112,69,6,0,77,1
2113,4,17,3,2312,0
2114,25,6,0,233,0
2115,2,7,0,139,0
2116,13,1,0,14,0
2117,2,9,0,248,0
2118,5,2,0,22,0
2119,7,18,8,5104,0
2120,7,10,0,194,0
2121,1,19,9,8104,0
2122,51,1,0,3,1
2123,11,8,0,164,0
2124,83,5,0,78,1
2125,9,23,4,3895,0
2126,10,6,0,103,0
2127,6,25,7,8091,0
2128,164,2,0,27,1
2129,26,3,0,71,0
2130,1,11,2,486,0
2131,77,3,0,22,1
2132,999,0,0,0,1
2133,68,1,0,24,1
2134,106,1,0,14,1
2135,124,5,0,95,1
2136,4,15,1,419,0
2137,252,2,0,15,1
2138,999,0,0,0,1
2139,10,6,0,56,0
2140,30,4,0,88,0
2141,1,6,0,114,0
2142,38,1,0,5,1
2143,21,3,0,24,0
2144,39,3,0,62,1
2145,9,8,0,141,0
2146,28,8,0,214,0
2147,33,7,0,179,1
2148,7,10,0,268,0
2149,10,1,0,5,0
2150,13,2,0,58,0
2151,2,7,0,144,0
2152,166,2,0,7,1
2153,3,25,9,11504,0
2154,2,23,9,9002,0
2155,22,12,0,378,0
2156,208,1,0,8,1
2157,16,6,0,89,0
2158,21,4,0,76,0
2159,2,22,5,4721,0
2160,7,12,0,373,0
2161,4,15,7,4512,0
2162,43,8,1,238,1
2163,4,8,0,161,0
2164,19,5,0,171,0
2165,7,9,1,255,0
2166,999,0,0,0,1
2167,999,0,0,0,1
2168,77,3,0,36,1
2169,11,6,0,125,0
2170,2,11,3,698,0
2171,31,5,0,139,1
2172,137,3,0,56,1
2173,10,11,1,367,0
2174,68,2,0,21,1
2175,100,1,0,14,1
2176,12,9,0,232,0
2177,86,3,0,78,1
2178,2,2,0,27,0
2179,9,9,3,1239,0
2180,148,5,0,106,1
2181,26,8,0,188,0
2182,3,2,0,20,0
2183,5,21,6,5043,0
2184,3,8,0,144,0
2185,19,15,1,339,0
2186,0,3,1,34,0
2187,76,2,0,27,1
2188,2,4,0,72,0
2189,26,2,0,33,0
2190,5,1,0,8,0
2191,16,12,1,341,0
2192,26,10,0,310,0
2193,37,6,0,98,1
2194,171,2,0,28,1
2195,24,11,2,538,0
2196,7,4,0,64,0
2197,999,0,0,0,1
2198,1,25,8,8967,0
2199,1,7,0,147,0
2200,5,4,0,63,0
2201,5,12,2,622,0
2202,7,24,9,9618,0
