"user_id","days_since_last_session","total_sessions_count","total_orders_count","is_churned"
5165,32,8,0,1
5166,108,1,0,1
5167,13,1,0,0
5168,4,5,0,0
5169,1,6,0,0
5170,999,0,0,1
5171,17,9,0,0
5172,258,2,0,1
5173,12,23,9,0
5174,2,11,0,0
5175,1,22,17,0
5176,38,16,0,1
5177,2,10,0,0
5178,4,5,0,0
5179,32,8,0,1
5180,8,5,0,0
5181,5,10,1,0
5182,77,2,0,1
5183,9,2,0,0
5184,68,2,0,1
5185,999,0,0,1
5186,39,4,0,1
5187,19,10,0,0
5188,999,0,0,1
5189,12,2,0,0
5190,26,7,0,0
5191,95,2,0,1
5192,7,12,1,0
5193,265,1,0,1
5194,6,4,0,0
5195,45,5,0,1
5196,153,2,0,1
5197,6,2,0,0
5198,45,5,0,1
5199,39,3,0,1
5200,6,5,0,0
5201,53,3,0,1
5202,29,4,0,0
5203,13,3,0,0
5204,152,2,0,1
5205,27,16,7,0
5206,32,11,0,1
5207,103,1,0,1
5208,7,4,0,0
5209,4,23,12,0
5210,40,2,0,1
5211,5,3,0,0
5212,6,2,0,0
5213,133,1,0,1
5214,165,2,0,1
5215,36,2,0,1
5216,26,5,0,0
5217,13,10,0,0
5218,6,14,9,0
5219,13,26,6,0
5220,3,8,0,0
5221,38,5,0,1
5222,21,6,1,0
5223,1,4,0,0
5224,7,16,0,0
5225,19,25,8,0
5226,5,5,0,0
5227,999,0,0,1
5228,3,2,0,0
5229,1,7,0,0
5230,3,6,0,0
5231,8,6,0,0
5232,150,3,0,1
5233,26,11,1,0
5234,103,5,0,1
5235,19,3,0,0
5236,36,4,0,1
5237,7,8,0,0
5238,32,5,0,1
5239,27,13,0,0
5240,13,4,0,0
5241,118,1,0,1
5242,3,2,0,0
5243,91,1,0,1
5244,44,5,0,1
5245,22,11,0,0
5246,9,3,0,0
5247,8,8,0,0
5248,13,12,1,0
5249,10,10,0,0
5250,999,0,0,1
5251,92,3,0,1
5252,36,5,0,1
5253,17,5,0,0
5254,20,5,0,0
5255,84,2,0,1
5256,12,9,0,0
5257,10,2,0,0
5258,5,7,1,0
5259,14,4,0,0
5260,9,9,0,0
5261,9,6,0,0
5262,3,2,0,0
5263,48,8,0,1
5264,42,2,0,1
5265,65,1,0,1
5266,10,25,7,0
5267,71,1,0,1
5268,2,12,0,0
5269,39,1,0,1
5270,13,22,11,0
5271,42,4,0,1
5272,3,1,0,0
5273,15,5,0,0
5274,171,3,0,1
5275,2,18,3,0
5276,999,0,0,1
5277,126,3,0,1
5278,12,7,0,0
5279,7,4,0,0
5280,5,6,0,0
5281,8,12,0,0
5282,999,0,0,1
5283,38,1,0,1
5284,7,13,0,0
5285,999,0,0,1
5286,7,13,0,0
5287,26,11,0,0
5288,18,12,0,0
5289,13,2,0,0
5290,1,12,1,0
5291,24,4,0,0
5292,107,2,0,1
5293,2,9,0,0
5294,27,5,0,0
5295,35,7,0,1
5296,6,2,0,0
5297,14,6,0,0
5298,37,6,0,1
5299,999,0,0,1
5300,2,3,0,0
5301,2,2,0,0
5302,157,3,0,1
5303,58,1,0,1
5304,39,4,0,1
5305,51,1,0,1
5306,11,2,0,0
5307,7,8,0,0
5308,6,11,0,0
5309,999,0,0,1
5310,9,12,0,0
5311,28,2,0,0
5312,5,7,0,0
5313,6,9,2,0
5314,55,8,0,1
5315,2,3,0,0
5316,205,4,0,1
5317,7,8,0,0
5318,164,2,0,1
5319,36,3,0,1
5320,159,2,0,1
5321,146,1,0,1
5322,999,0,0,1
5323,82,1,0,1
5324,77,2,0,1
5325,32,3,0,1
5326,181,2,0,1
5327,1,19,7,0
5328,21,2,0,0
5329,2,14,2,0
5330,79,1,0,1
5331,2,11,0,0
5332,120,1,0,1
5333,5,7,0,0
5334,23,7,0,0
5335,300,1,0,1
5336,131,2,0,1
5337,3,6,0,0
5338,2,11,0,0
5339,999,0,0,1
5340,1,29,9,0
5341,4,3,0,0
5342,144,1,0,1
5343,104,4,0,1
5344,149,4,0,1
5345,4,32,12,0
5346,7,8,0,0
5347,82,2,0,1
5348,15,1,0,0
5349,276,1,0,1
5350,7,9,0,0
5351,281,1,0,1
5352,999,0,0,1
5353,24,30,12,0
5354,35,3,0,1
5355,10,5,0,0
5356,16,3,0,0
5357,16,4,0,0
5358,10,4,0,0
5359,3,24,7,0
5360,3,6,0,0
5361,14,6,0,0
5362,6,2,0,0
5363,7,7,1,0
5364,13,16,4,0
5365,168,2,0,1
5366,27,4,0,0
5367,2,13,0,0
5368,18,7,0,0
5369,2,25,12,0
5370,48,8,0,1
5371,999,0,0,1
5372,12,9,2,0
5373,22,5,1,0
5374,52,8,0,1
5375,8,7,0,0
5376,999,0,0,1
5377,226,3,0,1
5378,21,5,0,0
5379,7,7,0,0
5380,44,2,0,1
5381,35,9,1,1
5382,28,1,0,0
5383,23,2,0,0
5384,2,11,1,0
5385,40,2,0,1
5386,279,1,0,1
5387,54,2,0,1
5388,5,7,0,0
5389,8,1,0,0
5390,22,6,0,0
5391,28,19,6,0
5392,8,11,0,0
5393,1,9,0,0
5394,7,5,0,0
5395,28,9,0,0
5396,2,12,0,0
5397,999,0,0,1
5398,8,10,0,0
5399,63,1,0,1
5400,2,13,6,0
5401,999,0,0,1
5402,999,0,0,1
5403,4,6,0,0
5404,10,6,0,0
5405,18,2,0,0
5406,11,9,1,0
5407,4,6,0,0
5408,33,18,5,1
5409,2,8,1,0
5410,17,19,5,0
5411,77,5,0,1
5412,7,22,9,0
5413,13,1,0,0
5414,10,5,0,0
5415,77,2,0,1
5416,999,0,0,1
5417,13,6,0,0
5418,12,9,2,0
5419,5,10,1,0
5420,13,5,0,0
5421,4,6,1,0
5422,2,2,0,0
5423,5,3,0,0
5424,60,9,1,1
5425,194,2,0,1
5426,152,1,0,1
5427,4,3,0,0
5428,62,2,0,1
5429,13,7,0,0
5430,6,15,4,0
5431,17,5,0,0
5432,38,1,0,1
5433,1,5,0,0
5434,111,2,0,1
5435,20,13,0,0
5436,7,21,6,0
5437,17,6,0,0
5438,6,5,0,0
5439,15,2,0,0
5440,18,5,0,0
5441,2,22,5,0
5442,18,4,0,0
5443,16,1,0,0
5444,146,3,0,1
5445,1,6,0,0
5446,2,18,2,0
5447,10,13,0,0
5448,17,23,6,0
5449,23,3,0,0
5450,19,8,0,0
5451,275,2,0,1
5452,13,10,0,0
5453,12,3,0,0
5454,14,4,0,0
5455,59,3,0,1
5456,1,15,3,0
5457,183,1,0,1
5458,1,28,6,0
5459,4,21,10,0
5460,27,2,0,0
5461,47,4,0,1
5462,90,1,0,1
5463,1,20,7,0
5464,8,19,1,0
5465,129,3,0,1
5466,4,5,0,0
5467,7,17,7,0
5468,5,5,0,0
5469,44,16,0,1
5470,47,6,0,1
5471,5,8,0,0
5472,8,8,0,0
5473,6,32,15,0
5474,10,4,0,0
5475,2,7,0,0
5476,48,1,0,1
5477,1,3,0,0
5478,3,25,16,0
5479,44,3,0,1
5480,12,23,5,0
5481,20,5,0,0
5482,46,1,0,1
5483,7,30,13,0
5484,100,2,0,1
5485,42,11,0,1
5486,2,9,1,0
5487,4,2,0,0
5488,15,7,0,0
5489,2,20,10,0
5490,19,1,0,0
5491,23,3,0,0
5492,7,7,0,0
5493,2,3,0,0
5494,12,4,0,0
5495,93,2,0,1
5496,13,3,0,0
5497,75,8,0,1
5498,2,8,0,0
5499,222,1,0,1
5500,4,8,0,0
5501,999,0,0,1
5502,20,5,0,0
5503,2,2,0,0
5504,1,12,4,0
5505,9,3,0,0
5506,6,6,0,0
5507,8,7,0,0
5508,999,0,0,1
5509,60,4,0,1
5510,78,1,0,1
5511,97,1,0,1
5512,12,11,2,0
5513,25,15,1,0
5514,5,6,0,0
5515,92,4,0,1
5516,4,6,0,0
5517,125,1,0,1
5518,45,4,0,1
5519,25,2,0,0
5520,5,11,0,0
5521,10,10,0,0
5522,38,1,0,1
5523,5,17,7,0
5524,58,8,0,1
5525,14,3,0,0
5526,3,6,0,0
5527,21,3,0,0
5528,6,11,0,0
5529,33,3,0,1
5530,42,3,0,1
5531,6,6,0,0
5532,18,10,0,0
5533,1,4,0,0
5534,41,13,5,1
5535,186,3,0,1
5536,2,9,7,0
5537,5,19,0,0
5538,999,0,0,1
5539,26,2,0,0
5540,36,7,0,1
5541,64,1,0,1
5542,10,8,0,0
5543,21,3,0,0
5544,54,5,0,1
5545,194,1,0,1
5546,87,3,0,1
5547,1,30,8,0
5548,999,0,0,1
5549,273,2,0,1
5550,44,9,0,1
5551,6,29,16,0
5552,5,1,0,0
5553,106,1,0,1
5554,5,5,0,0
5555,9,8,0,0
5556,99,6,0,1
5557,14,20,10,0
5558,8,4,0,0
5559,60,3,0,1
5560,54,7,1,1
5561,25,6,0,0
5562,999,0,0,1
5563,20,10,0,0
5564,13,11,2,0
5565,82,5,0,1
5566,2,24,10,0
5567,999,0,0,1
5568,4,3,0,0
5569,999,0,0,1
5570,6,9,0,0
5571,12,1,0,0
5572,35,3,0,1
5573,7,8,0,0
5574,1,6,0,0
5575,14,3,0,0
5576,5,2,0,0
5577,23,3,0,0
5578,2,6,0,0
5579,1,12,1,0
5580,4,30,8,0
5581,5,8,0,0
5582,4,1,0,0
5583,61,7,0,1
5584,105,1,0,1
5585,31,10,1,1
5586,49,13,0,1
5587,130,2,0,1
5588,7,3,0,0
5589,43,1,0,1
5590,257,1,0,1
5591,13,10,0,0
5592,75,9,0,1
5593,115,2,0,1
5594,90,10,1,1
5595,32,1,0,1
5596,4,14,2,0
5597,6,5,0,0
5598,11,21,6,0
5599,24,2,0,0
5600,13,15,9,0
5601,2,22,5,0
5602,999,0,0,1
5603,4,8,0,0
5604,50,14,0,1
5605,11,1,0,0
5606,5,13,1,0
5607,90,4,0,1
5608,15,1,0,0
5609,6,11,0,0
5610,9,7,0,0
5611,54,3,0,1
5612,45,2,0,1
5613,999,0,0,1
5614,44,1,0,1
5615,8,11,0,0
5616,39,5,0,1
5617,48,1,0,1
5618,14,9,0,0
5619,3,14,0,0
5620,12,22,6,0
5621,4,3,0,0
5622,69,9,0,1
5623,86,5,0,1
5624,267,2,0,1
5625,5,4,0,0
5626,999,0,0,1
5627,26,9,0,0
5628,78,5,0,1
5629,999,0,0,1
5630,15,12,0,0
5631,999,0,0,1
5632,1,5,0,0
5633,1,2,0,0
5634,53,4,0,1
5635,999,0,0,1
5636,9,4,0,0
5637,27,2,0,0
5638,18,6,0,0
5639,13,14,1,0
5640,120,4,0,1
5641,46,2,0,1
5642,24,4,0,0
5643,999,0,0,1
5644,6,7,0,0
5645,23,10,0,0
5646,37,1,0,1
5647,9,23,8,0
5648,3,25,6,0
5649,9,2,0,0
5650,98,3,0,1
5651,7,31,10,0
5652,6,9,0,0
5653,999,0,0,1
5654,6,2,0,0
5655,94,3,0,1
5656,8,1,0,0
5657,9,4,0,0
5658,96,2,0,1
5659,18,8,0,0
5660,11,2,0,0
5661,4,3,0,0
5662,12,4,0,0
5663,7,2,0,0
5664,32,4,0,1
5665,136,2,0,1
5666,22,1,0,0
5667,35,7,0,1
5668,3,2,0,0
5669,25,8,0,0
5670,17,8,1,0
5671,12,7,0,0
5672,15,13,0,0
5673,1,23,9,0
5674,54,5,0,1
5675,57,7,0,1
5676,34,7,0,1
5677,6,3,0,0
5678,9,5,0,0
5679,66,2,0,1
5680,3,6,0,0
5681,44,4,0,1
5682,5,12,1,0
5683,47,2,0,1
5684,6,5,0,0
5685,7,4,0,0
5686,8,14,1,0
5687,30,4,0,0
5688,33,3,0,1
5689,13,13,0,0
5690,86,3,0,1
5691,3,3,0,0
5692,19,6,0,0
5693,6,1,0,0
5694,4,6,0,0
5695,13,3,0,0
5696,12,3,0,0
5697,3,6,0,0
5698,49,1,0,1
5699,60,6,1,1
5700,7,9,1,0
5701,5,16,4,0
5702,7,8,0,0
5703,2,25,7,0
5704,4,17,5,0
5705,53,1,0,1
5706,87,4,1,1
5707,51,1,0,1
5708,11,8,0,0
5709,999,0,0,1
5710,97,3,0,1
5711,97,1,0,1
5712,3,16,6,0
5713,14,3,0,0
5714,232,1,0,1
5715,26,3,0,0
5716,6,11,0,0
5717,14,2,0,0
5718,1,7,0,0
5719,35,3,0,1
5720,25,6,0,0
5721,2,10,0,0
5722,12,2,0,0
5723,179,2,0,1
5724,3,7,0,0
5725,34,1,0,1
5726,3,1,0,0
5727,16,2,0,0
5728,77,1,0,1
5729,999,0,0,1
5730,21,3,0,0
5731,8,9,0,0
5732,18,3,0,0
5733,18,11,1,0
5734,15,3,0,0
5735,7,20,9,0
5736,2,20,9,0
5737,2,11,0,0
5738,25,2,0,0
5739,18,1,0,0
5740,108,4,0,1
5741,51,6,0,1
5742,4,16,0,0
5743,8,9,0,0
5744,37,6,0,1
5745,16,7,0,0
5746,206,1,0,1
5747,4,11,0,0
5748,160,3,0,1
5749,32,3,0,1
5750,13,10,1,0
5751,6,24,10,0
5752,4,2,0,0
5753,25,6,0,0
5754,21,7,1,0
5755,201,2,0,1
5756,6,1,0,0
5757,103,1,0,1
5758,21,6,0,0
5759,50,5,0,1
5760,14,7,0,0
5761,999,0,0,1
5762,3,16,8,0
5763,31,3,0,1
5764,21,5,0,0
5765,16,17,8,0
5766,4,7,0,0
5767,5,5,0,0
5768,56,2,0,1
5769,38,11,0,1
5770,26,1,0,0
5771,5,10,0,0
5772,72,2,0,1
5773,999,0,0,1
5774,999,0,0,1
5775,2,14,0,0
5776,98,6,0,1
5777,9,10,0,0
5778,266,2,0,1
5779,146,3,0,1
5780,192,1,0,1
5781,2,27,5,0
5782,1,22,9,0
5783,19,6,0,0
5784,1,5,0,0
5785,3,3,0,0
5786,4,11,0,0
5787,32,1,0,1
5788,12,7,0,0
5789,7,17,4,0
5790,1,23,7,0
5791,6,6,0,0
5792,153,1,0,1
5793,11,4,0,0
5794,999,0,0,1
5795,42,6,0,1
5796,3,22,5,0
5797,1,5,0,0
5798,92,2,0,1
5799,4,7,1,0
5800,6,6,0,0
5801,27,20,3,0
5802,2,36,14,0
5803,20,3,0,0
5804,18,5,0,0
5805,17,3,0,0
5806,151,1,0,1
5807,85,3,0,1
5808,12,3,0,0
5809,91,6,0,1
5810,29,1,0,0
5811,27,9,0,0
5812,84,1,0,1
5813,11,22,6,0
5814,4,7,0,0
5815,2,2,0,0
5816,30,7,0,0
5817,15,15,0,0
5818,172,1,0,1
5819,31,8,1,1
5820,5,3,0,0
5821,4,18,8,0
5822,3,4,0,0
5823,2,5,1,0
5824,23,7,0,0
5825,12,3,0,0
5826,10,9,1,0
5827,21,7,0,0
5828,4,21,14,0
5829,42,9,1,1
5830,1,8,0,0
5831,44,1,0,1
5832,1,3,0,0
5833,106,6,0,1
5834,58,3,0,1
5835,36,7,0,1
5836,46,2,0,1
5837,6,9,2,0
5838,82,2,0,1
5839,3,7,0,0
5840,26,4,0,0
5841,19,2,0,0
5842,34,2,0,1
5843,8,5,0,0
5844,3,30,10,0
5845,2,4,0,0
5846,18,10,0,0
5847,16,5,0,0
5848,22,9,1,0
5849,7,2,0,0
5850,14,3,0,0
5851,11,2,0,0
5852,205,2,0,1
5853,13,9,0,0
5854,12,4,0,0
5855,999,0,0,1
5856,21,9,0,0
5857,41,2,0,1
5858,26,1,0,0
5859,68,4,0,1
5860,2,11,1,0
5861,15,4,0,0
5862,5,7,0,0
5863,16,9,0,0
5864,70,1,0,1
5865,3,5,0,0
5866,11,4,0,0
5867,78,1,0,1
5868,6,5,0,0
5869,9,2,0,0
5870,2,5,0,0
5871,999,0,0,1
5872,3,25,7,0
5873,79,2,0,1
5874,13,1,0,0
5875,29,5,0,0
5876,86,3,0,1
5877,31,4,0,1
5878,51,5,0,1
5879,30,5,0,0
5880,5,6,0,0
5881,2,2,0,0
5882,37,13,1,1
5883,27,5,0,0
5884,5,21,6,0
5885,6,10,0,0
5886,92,1,0,1
5887,2,28,6,0
5888,12,6,0,0
5889,15,11,0,0
5890,999,0,0,1
5891,57,1,0,1
5892,124,1,0,1
5893,10,11,1,0
5894,24,5,0,0
5895,50,16,5,1
5896,39,2,0,1
5897,49,3,0,1
5898,24,2,0,0
5899,999,0,0,1
5900,85,6,0,1
5901,1,22,10,0
5902,12,6,0,0
5903,7,6,0,0
5904,117,6,0,1
5905,17,3,0,0
5906,6,22,11,0
5907,17,7,0,0
5908,7,24,10,0
5909,47,3,0,1
5910,14,8,0,0
5911,18,6,0,0
5912,246,1,0,1
5913,71,1,0,1
5914,6,7,1,0
5915,999,0,0,1
5916,19,7,0,0
5917,343,1,0,1
5918,17,1,0,0
5919,39,1,0,1
5920,69,1,0,1
5921,41,8,1,1
5922,40,1,0,1
5923,69,10,0,1
5924,22,2,0,0
5925,999,0,0,1
5926,12,4,0,0
5927,13,8,0,0
5928,14,7,0,0
5929,1,20,6,0
5930,3,16,8,0
5931,8,5,0,0
5932,18,9,0,0
5933,76,3,0,1
5934,129,3,0,1
5935,91,4,0,1
5936,36,6,0,1
5937,70,3,0,1
5938,2,28,7,0
5939,20,4,0,0
5940,36,1,0,1
5941,280,1,0,1
5942,20,6,0,0
5943,1,4,0,0
5944,7,10,0,0
5945,175,1,0,1
5946,5,25,6,0
5947,48,1,0,1
5948,10,10,0,0
5949,44,7,1,1
5950,4,5,0,0
5951,19,2,0,0
5952,298,1,0,1
5953,176,1,0,1
5954,3,1,0,0
5955,999,0,0,1
5956,12,14,0,0
5957,44,3,0,1
5958,8,9,0,0
5959,4,6,0,0
5960,6,12,0,0
5961,999,0,0,1
5962,3,1,0,0
5963,14,6,0,0
5964,6,6,0,0
5965,3,7,0,0
5966,3,22,6,0
5967,16,16,1,0
5968,8,15,7,0
5969,4,21,11,0
5970,155,1,0,1
5971,28,6,0,0
5972,64,4,0,1
5973,3,16,0,0
5974,20,9,2,0
5975,24,9,1,0
5976,6,15,5,0
5977,6,6,0,0
5978,7,9,0,0
5979,6,10,0,0
5980,63,5,0,1
5981,999,0,0,1
5982,999,0,0,1
5983,3,5,0,0
5984,1,7,0,0
5985,5,9,1,0
5986,63,2,0,1
5987,3,2,0,0
5988,999,0,0,1
5989,58,1,0,1
5990,5,7,0,0
5991,1,15,0,0
5992,4,11,0,0
5993,26,2,0,0
5994,26,10,0,0
5995,48,1,0,1
5996,13,6,0,0
5997,25,6,0,0
5998,41,4,0,1
5999,13,9,0,0
6000,43,5,0,1
6001,50,11,3,1
6002,1,11,0,0
6003,28,9,0,0
6004,30,8,0,0
6005,224,1,0,1
6006,36,4,0,1
6007,23,3,0,0
6008,18,6,0,0
6009,111,4,0,1
6010,40,11,0,1
6011,31,1,0,1
6012,16,4,0,0
6013,37,3,0,1
6014,82,4,0,1
6015,24,9,0,0
6016,57,1,0,1
6017,57,3,0,1
6018,49,4,0,1
6019,4,32,8,0
6020,26,4,0,0
6021,73,7,0,1
6022,37,3,0,1
6023,87,4,0,1
6024,3,5,0,0
6025,5,8,0,0
6026,12,5,0,0
6027,6,10,0,0
6028,12,7,0,0
6029,16,2,0,0
6030,8,10,1,0
6031,8,24,11,0
6032,3,10,2,0
6033,47,4,0,1
6034,20,5,0,0
6035,1,13,5,0
6036,46,1,0,1
6037,6,14,1,0
6038,277,1,0,1
6039,17,6,0,0
6040,19,12,7,0
6041,6,21,4,0
6042,76,4,0,1
6043,2,24,3,0
6044,1,22,8,0
6045,2,5,0,0
6046,3,5,0,0
6047,1,7,0,0
6048,24,3,0,0
6049,2,8,0,0
6050,131,3,0,1
6051,43,3,0,1
6052,1,13,0,0
6053,14,4,0,0
6054,62,3,0,1
6055,11,2,0,0
6056,24,20,7,0
6057,2,1,0,0
6058,221,2,0,1
6059,3,21,9,0
6060,2,10,0,0
6061,20,10,0,0
6062,52,2,0,1
6063,35,4,0,1
6064,3,14,0,0
6065,4,9,0,0
6066,45,5,0,1
6067,110,2,0,1
6068,2,9,0,0
6069,2,9,0,0
6070,2,25,11,0
6071,19,8,0,0
6072,5,25,10,0
6073,13,4,0,0
6074,64,1,0,1
6075,2,16,1,0
6076,51,6,0,1
6077,24,10,0,0
6078,6,9,0,0
6079,17,3,0,0
6080,3,7,0,0
6081,195,1,0,1
6082,4,6,1,0
6083,2,5,0,0
6084,26,8,0,0
6085,9,13,0,0
6086,18,1,0,0
6087,316,1,0,1
6088,5,10,0,0
6089,19,10,0,0
6090,10,9,1,0
6091,84,3,0,1
6092,44,2,0,1
6093,41,3,0,1
6094,999,0,0,1
6095,27,3,0,0
6096,39,8,1,1
6097,999,0,0,1
6098,90,7,0,1
6099,999,0,0,1
6100,10,19,7,0
6101,32,15,1,1
6102,15,4,0,0
6103,2,6,0,0
6104,23,10,0,0
6105,30,4,0,0
6106,8,2,0,0
6107,242,1,0,1
6108,5,1,0,0
6109,1,1,0,0
6110,7,1,0,0
6111,7,16,7,0
6112,76,3,0,1
6113,7,1,0,0
6114,999,0,0,1
6115,8,6,0,0
6116,72,2,0,1
6117,30,3,0,0
6118,2,5,0,0
6119,30,1,0,0
6120,3,26,7,0
6121,3,11,0,0
6122,999,0,0,1
6123,46,9,2,1
6124,112,4,0,1
6125,4,6,0,0
6126,2,6,0,0
6127,12,2,0,0
6128,13,8,0,0
6129,4,8,0,0
6130,36,9,0,1
6131,17,11,0,0
6132,33,3,0,1
6133,999,0,0,1
6134,26,3,0,0
6135,31,10,0,1
6136,6,23,9,0
6137,49,15,4,1
6138,12,3,0,0
6139,2,8,0,0
6140,3,2,0,0
6141,4,6,0,0
6142,31,3,0,1
6143,14,6,1,0
6144,14,6,0,0
6145,9,4,0,0
6146,1,11,0,0
6147,47,7,0,1
6148,13,1,0,0
6149,61,26,4,1
6150,4,9,0,0
6151,23,6,1,0
6152,14,14,2,0
6153,4,21,6,0
6154,6,4,2,0
6155,5,7,0,0
6156,56,1,0,1
6157,34,10,0,1
6158,12,8,0,0
6159,68,3,0,1
6160,58,1,0,1
6161,34,8,0,1
6162,11,13,0,0
6163,4,1,0,0
6164,55,3,0,1
6165,28,9,0,0
6166,48,8,0,1
6167,4,18,6,0
6168,53,10,0,1
6169,1,17,3,0
6170,10,20,10,0
6171,68,2,0,1
6172,47,5,0,1
6173,13,7,0,0
6174,2,6,0,0
6175,999,0,0,1
6176,23,5,0,0
6177,17,1,0,0
6178,262,2,0,1
6179,16,4,0,0
6180,122,1,0,1
6181,39,5,0,1
6182,184,2,0,1
6183,999,0,0,1
6184,29,2,0,0
6185,66,1,0,1
6186,16,3,0,0
6187,999,0,0,1
6188,7,21,3,0
6189,11,9,0,0
6190,18,28,11,0
6191,12,3,0,0
6192,15,9,1,0
6193,249,1,0,1
6194,1,16,0,0
6195,11,5,0,0
6196,8,15,0,0
6197,4,5,0,0
6198,6,14,1,0
6199,64,4,0,1
6200,11,7,0,0
6201,2,9,0,0
6202,41,10,1,1
6203,7,9,1,0
6204,95,2,0,1
6205,202,1,0,1
6206,7,11,1,0
6207,9,5,0,0
6208,35,1,0,1
6209,20,20,12,0
6210,24,4,1,0
6211,36,1,0,1
6212,30,9,0,0
6213,4,3,0,0
6214,12,1,0,0
6215,2,6,0,0
6216,90,1,0,1
6217,15,4,0,0
6218,40,6,0,1
6219,50,2,0,1
6220,239,1,0,1
6221,35,9,0,1
6222,19,7,0,0
6223,999,0,0,1
6224,10,3,0,0
6225,2,10,1,0
6226,213,3,0,1
6227,3,18,6,0
6228,27,8,0,0
6229,11,2,0,0
6230,32,1,0,1
6231,11,2,0,0
6232,999,0,0,1
6233,22,4,0,0
6234,4,3,0,0
6235,3,17,1,0
6236,54,3,0,1
6237,106,2,0,1
6238,19,3,0,0
6239,6,9,0,0
6240,177,4,0,1
6241,2,8,0,0
6242,17,4,0,0
6243,6,22,15,0
6244,26,4,0,0
6245,19,5,0,0
6246,999,0,0,1
6247,6,13,1,0
6248,1,17,3,0
6249,26,7,0,0
6250,28,8,0,0
6251,24,21,6,0
6252,17,7,0,0
6253,120,2,0,1
6254,13,2,0,0
6255,16,5,0,0
6256,21,2,0,0
6257,36,9,0,1
6258,85,5,0,1
6259,4,6,0,0
6260,48,5,0,1
6261,18,8,0,0
6262,11,4,0,0
6263,3,20,9,0
6264,33,4,0,1
6265,90,1,0,1
6266,14,7,0,0
6267,78,3,0,1
6268,13,4,0,0
6269,119,1,0,1
6270,1,5,0,0
6271,16,10,1,0
6272,32,7,0,1
6273,57,2,0,1
6274,50,2,0,1
6275,10,10,0,0
6276,47,3,0,1
6277,11,10,2,0
6278,96,5,0,1
6279,10,10,2,0
6280,87,2,0,1
6281,999,0,0,1
6282,13,4,0,0
6283,1,28,8,0
6284,5,1,0,0
6285,38,7,1,1
6286,79,3,0,1
6287,9,5,0,0
6288,253,1,0,1
6289,104,1,0,1
6290,3,6,0,0
6291,2,10,0,0
6292,3,10,0,0
6293,43,5,0,1
6294,23,2,0,0
6295,56,1,0,1
6296,1,10,0,0
6297,18,19,6,0
6298,158,1,0,1
6299,68,4,1,1
6300,105,8,0,1
6301,36,1,0,1
6302,3,11,0,0
6303,3,16,0,0
6304,47,4,0,1
6305,39,4,0,1
6306,32,5,0,1
6307,2,9,0,0
6308,12,6,0,0
6309,61,2,0,1
6310,2,2,0,0
6311,17,4,0,0
6312,6,3,0,0
6313,2,25,11,0
6314,10,9,0,0
6315,9,8,0,0
6316,999,0,0,1
6317,107,1,0,1
6318,51,3,0,1
6319,231,2,0,1
6320,77,1,0,1
6321,33,11,3,1
6322,999,0,0,1
6323,42,4,0,1
6324,2,5,0,0
6325,5,11,0,0
6326,3,25,10,0
6327,59,4,0,1
6328,168,2,0,1
6329,999,0,0,1
6330,1,11,1,0
6331,190,1,0,1
6332,999,0,0,1
6333,13,3,0,0
6334,18,18,7,0
6335,6,22,5,0
6336,2,6,0,0
6337,30,6,0,0
6338,223,3,0,1
6339,7,17,4,0
6340,5,1,0,0
6341,67,1,0,1
6342,20,21,4,0
6343,7,20,9,0
6344,60,3,0,1
6345,7,4,0,0
6346,12,12,1,0
6347,37,4,0,1
6348,33,1,0,1
6349,27,3,0,0
6350,999,0,0,1
6351,52,3,0,1
6352,205,1,0,1
6353,70,2,0,1
6354,10,7,0,0
6355,3,31,12,0
6356,116,1,0,1
6357,11,5,0,0
6358,26,3,0,0
6359,122,5,1,1
6360,49,1,0,1
6361,29,2,0,0
6362,35,1,0,1
6363,34,3,0,1
6364,2,5,0,0
6365,227,1,0,1
6366,92,1,0,1
6367,22,9,1,0
6368,4,9,0,0
6369,2,6,0,0
6370,47,5,0,1
6371,21,3,0,0
6372,57,3,0,1
6373,7,12,1,0
6374,5,12,0,0
6375,22,1,0,0
6376,20,4,0,0
6377,136,1,0,1
6378,26,17,4,0
6379,1,15,5,0
6380,31,7,0,1
6381,32,7,0,1
6382,23,4,0,0
6383,14,7,0,0
6384,3,6,0,0
6385,56,1,0,1
6386,87,2,0,1
6387,24,1,0,0
6388,19,3,0,0
6389,15,1,0,0
6390,75,1,0,1
6391,12,8,0,0
6392,4,16,6,0
6393,5,4,0,0
6394,40,8,0,1
6395,3,12,2,0
6396,25,4,0,0
6397,69,5,0,1
6398,22,3,0,0
6399,31,10,0,1
6400,100,1,0,1
6401,100,1,0,1
6402,999,0,0,1
6403,144,2,0,1
6404,1,10,1,0
6405,999,0,0,1
6406,2,10,0,0
6407,14,7,1,0
6408,16,6,0,0
6409,127,4,0,1
6410,6,5,0,0
6411,11,4,1,0
6412,130,5,0,1
6413,2,23,6,0
6414,15,7,1,0
6415,81,2,0,1
6416,63,2,0,1
6417,65,2,0,1
6418,20,2,0,0
6419,28,2,0,0
6420,6,7,0,0
6421,103,2,0,1
6422,999,0,0,1
6423,60,4,0,1
6424,19,2,0,0
6425,999,0,0,1
6426,5,28,9,0
6427,5,6,0,0
6428,999,0,0,1
6429,71,3,0,1
6430,11,12,0,0
6431,171,2,0,1
6432,999,0,0,1
6433,28,2,0,0
